SOY;Stronsay Airport;United Kingdom
SOZ;Solenzara;France
SPB;Scappoose Industrial Airpark;United States
SPC;La Palma;Spain
SPD;Saidpur;Bangladesh
SPG;Albert Whitted;United States
SPI;Abraham Lincoln Capital;United States
SPK;Chitose;Japan
SPM;Spangdahlem Ab;Germany
SPN;Francisco C Ada Saipan Intl;Northern Mariana Islands
SPP;Menongue;Angola
SPR;San Pedro;Belize
SPS;Sheppard Afb Wichita Falls Muni;United States
SPU;Split;Croatia
SPY;San Pedro;Cote d'Ivoire
SQC;Susilo;Indonesia
SQG;Sintang(Susilo) Airport;Indonesia
SQO;Storuman Airport;Sweden
SQQ;Siauliai Intl;Lithuania
SRA;Santa Rosa Airport;Brazil
SRE;Juana Azurduy De Padilla;Bolivia
SRG;Achmad Yani;Indonesia
SRH;Sarh Airport;Chad
SRI;Temindung;Indonesia
SRN;Strahan Airport;Australia
SRP;Sorstokken;Norway
SRQ;Sarasota Bradenton Intl;United States
SRT;Soroti;Uganda
SRX;Gardabya Airport;Libya
SRY;Sari Dasht E Naz Airport;Iran
SRZ;Santa Cruz;Bolivia
SSA;Deputado Luis Eduardo Magalhaes;Brazil
SSB;Soesterberg Airport;Netherlands
SSC;Shaw Afb;United States
SSE;Sholapur;India
SSG;Malabo;Equatorial Guinea
SSH;Sharm El Sheikh Intl;Egypt
SSJ;Stokka;Norway
SSN;Seoul Ab;South Korea
SSR;Sara Airport;Vanuatu
SST;Santa Teresita Airport;Argentina
SSY;Mbanza Congo;Angola
SSZ;Base Aerea De Santos;Brazil
STA;Stauning;Denmark
STB;Santa Barbara Del Zulia;Venezuela
STC;Saint Cloud Regional Airport;United States
STD;Mayor Buenaventura Vivas;Venezuela
STI;Cibao Intl;Dominican Republic
STL;Lambert St Louis Intl;United States
STM;Santa Maria;Brazil
STN;Stansted;United Kingdom
STR;Stuttgart;Germany
STT;Cyril E King;Virgin Islands
STU;Santa Cruz;Brazil
STV;Surat;India
STW;Shpakovskoye;Russia
STX;Henry E Rohlsen;Virgin Islands
STY;Nueva Hesperides Intl;Uruguay
SUB;Juanda;Indonesia
SUF;Lamezia Terme;Italy
SUG;Surigao Airport;Philippines
SUJ;Satu Mare;Romania
SUL;Sui;Pakistan
SUR;Summer Beaver Airport;Canada
SUU;Travis Afb;United States
SUV;Nausori Intl;Fiji
SUX;Sioux Gateway Col Bud Day Fld;United States
SVB;Sambava;Madagascar
SVC;Grant County Airport;United States
SVD;E T Joshua;Saint Vincent and the Grenadines
SVG;Sola;Norway
SVI;Eduardo Falla Solano;Colombia
SVL;Savonlinna;Finland
SVN;Hunter Aaf;United States
SVO;Sheremetyevo;Russia
SVP;Kuito;Angola
SVQ;Sevilla;Spain
SVU;Savusavu Airport;Fiji
SVW;Sparrevohn Lrrs;United States
SVX;Koltsovo;Russia
SVZ;San Antonio Del Tachira;Venezuela
SWA;Wai Sha Airport;China
SWF;Stewart Intl;United States
SWG;Sumbawa Besar;Indonesia
SWJ;Southwest Bay Airport;Vanuatu
SWP;Swakopmund Airport;Namibia
SWQ;Sumbawa Besar Airport;Indonesia
SWS;Swansea;United Kingdom
SWX;Shakawe Airport;Botswana
SXB;Entzheim;France
SXF;Schonefeld;Germany
SXL;Sligo;Ireland
SXM;Princess Juliana Intl;Netherlands Antilles
SXR;Srinagar;India
SYA;Eareckson As;United States
SYD;Sydney Intl;Australia
SYM;Simao Airport;China
SYO;Shonai Airport;Japan
SYQ;Tobias Bolanos International Airport;Costa Rica
SYR;Syracuse Hancock Intl;United States
SYU;Warraber Island Airport;Australia
SYW;Sehwan Sharif Airport;Pakistan
SYX;Phoenix International;China
SYY;Stornoway;United Kingdom
SYZ;Shiraz Shahid Dastghaib Intl;Iran
SZA;Soyo;Angola
SZB;Sultan Abdul Aziz Shah Intl;Malaysia
SZG;Salzburg;Austria
SZK;Skukuza;South Africa
SZL;Whiteman Afb;United States
SZW;Schwerin Parchim;Germany
SZX;Baoan Intl;China
SZZ;Goleniow;Poland
TAB;Crown Point;Trinidad and Tobago
TAC;Daniel Z Romualdez;Philippines
TAE;Daegu Ab;South Korea
TAF;Tafaraoui;Algeria
TAG;Tagbilaran;Philippines
TAH;Tanna island;Vanuatu
TAI;Taiz Intl;Yemen
TAK;Takamatsu;Japan
TAM;General Francisco Javier Mina Intl;Mexico
TAO;Liuting;China
TAP;Tapachula Intl;Mexico
TAR;Grottaglie;Italy
TAS;Yuzhny;Uzbekistan
TAT;Tatry;Slovakia
TAY;Tartu;Estonia
TBB;Dong Tac;Vietnam
TBF;Tabiteuea North;Kiribati
TBG;Tabubil Airport;Papua New Guinea
TBJ;7 Novembre;Tunisia
TBN;Waynesville Rgnl Arpt At Forney Fld;United States
TBO;Tabora Airport;Tanzania
TBP;Pedro Canga;Peru
TBS;Tbilisi;Georgia
TBT;Tabatinga;Brazil
TBU;Fua Amotu Intl;Tonga
TBZ;Tabriz Intl;Iran
TCA;Tennant Creek Airport;Australia
TCB;Treasure Cay;Bahamas
TCC;Tucumcari Muni;United States
TCD;Tarapacá Airport;Colombia
TCE;Cataloi;Romania
TCH;Tchibanga Airport;Gabon
TCL;Tuscaloosa Rgnl;United States
TCM;Mc Chord Afb;United States
TCN;Tehuacan;Mexico
TCO;La Florida;Colombia
TCP;Taba Intl;Egypt
TCQ;Coronel Carlos Ciriani Santa Rosa Intl;Peru
TCS;Truth Or Consequences Muni;United States
TDD;Tte Av Jorge Henrich Arauz;Bolivia
TDG;Tandag Airport;Philippines
TDL;Tandil;Argentina
TDX;Trat;Thailand
TEA;Tela;Honduras
TEB;Teterboro;United States
TED;Thisted;Denmark
TEE;Cheikh Larbi Tebessi;Algeria
TER;Lajes;Portugal
TET;Tete Chingodzi;Mozambique
TEU;Manapouri;New Zealand
TEX;Telluride;United States
TEZ;Tezpur Airport;India
TFF;Tefe;Brazil
TFI;Tufi Airport;Papua New Guinea
TFN;Tenerife Norte;Spain
TFS;Tenerife Sur;Spain
TGD;Podgorica;Montenegro
TGG;Sultan Mahmud;Malaysia
TGH;Tongoa Island Airport;Vanuatu
TGJ;Tiga Airport;New Caledonia
TGM;Transilvania Targu Mures;Romania
TGO;Tongliao Airport;China
TGR;Sidi Mahdi;Algeria
TGT;Tanga;Tanzania
TGU;Toncontin Intl;Honduras
TGZ;Angel Albino Corzo;Mexico
THE;Senador Petronio Portella;Brazil
THF;Tempelhof;Germany
THG;Thangool;Australia
THL;Tachileik;Burma
THN;Trollhattan Vanersborg;Sweden
THO;Thorshofn Airport;Iceland
THR;Mehrabad Intl;Iran
THS;Sukhothai;Thailand
THU;Thule Air Base;Greenland
THZ;Tahoua;Niger
TIA;Tirana Rinas;Albania
TID;Bou Chekif;Algeria
TIE;Tippi Airport;Ethiopia
TIF;Taif;Saudi Arabia
TIH;Tikehau;French Polynesia
TIJ;General Abelardo L Rodriguez Intl;Mexico
TIK;Tinker Afb;United States
TIM;Moses Kilangin;Indonesia
TIN;Tindouf;Algeria
TIP;Tripoli Intl;Libya
TIR;Tirupati;India
TIU;Timaru;New Zealand
TIV;Tivat;Montenegro
TIY;Tidjikja;Mauritania
TIZ;Tari Airport;Papua New Guinea
TJA;Capitan Oriel Lea Plaza;Bolivia
TJG;Warukin Airport;Indonesia
TJM;Roschino;Russia
TJQ;H As Hanandjoeddin;Indonesia
TJS;Tanjung Harapan Airport;Indonesia
TKA;Talkeetna;United States
TKC;Tiko;Cameroon
TKD;Takoradi;Ghana
TKG;Radin Inten II (Branti) Airport;Indonesia
TKK;Chuuk Intl;Micronesia
TKN;Tokunoshima;Japan
TKP;Takapoto;French Polynesia
TKQ;Kigoma Airport;Tanzania
TKS;Tokushima;Japan
TKU;Turku;Finland
TKX;Takaroa;French Polynesia
TLC;Licenciado Adolfo Lopez Mateos Intl;Mexico
TLD;Limpopo Valley Airport;Botswana
TLE;Toliara;Madagascar
TLH;Tallahassee Rgnl;United States
TLJ;Tatalina Lrrs;United States
TLL;Tallinn;Estonia
TLM;Zenata;Algeria
TLN;Le Palyvestre;France
TLS;Blagnac;France
TLV;Ben Gurion;Israel
TMB;Kendall Tamiami Executive;United States
TMC;Tambolaka Airport;Indonesia
TME;Tame;Colombia
TMG;Tomanggong Airport;Malaysia
TMI;Tumling Tar;Nepal
TMJ;Termez Airport;Uzbekistan
TMK;Thamkharka;Nepal
TML;Tamale;Ghana
TMM;Toamasina;Madagascar
TMP;Tampere Pirkkala;Finland
TMR;Tamanrasset;Algeria
TMS;Sao Tome Intl;Sao Tome and Principe
TMW;Tamworth;Australia
TMX;Timimoun;Algeria
TNA;Jinan;China
TND;Alberto Delgado Airport;Cuba
TNE;New Tanegashima;Japan
TNF;Toussus Le Noble;France
TNG;Ibn Batouta;Morocco
TNI;Satna;India
TNJ;Kijang;Indonesia
TNN;Tainan;Taiwan
TNO;Cabo Velas Airport;Costa Rica
TNR;Ivato;Madagascar
TNT;Dade Collier Training And Transition;United States
TNX;Tonopah Test Range;United States
TOB;Gamal Abdel Nasser Airport;Libya
TOD;Pulau Tioman;Malaysia
TOE;Nefta;Tunisia
TOF;Tomsk Bogashevo Airport;Russia
TOH;Torres Airstrip;Vanuatu
TOJ;Torrejon;Spain
TOL;Toledo;United States
TOM;Tombouctou;Mali
TOS;Langnes;Norway
TOU;Touho;New Caledonia
TOW;Toledo Airport;Brazil
TOY;Toyama;Japan
TPA;Tampa Intl;United States
TPC;Tarapoa;Ecuador
TPE;Taoyuan Intl;Taiwan
TPJ;Taplejung;Nepal
TPL;Draughon Miller Central Texas Rgnl;United States
TPP;Cadete Guillermo Del Castillo Paredes;Peru
TPQ;Tepic;Mexico
TPS;Trapani Birgi;Italy
TQR;San Domino Island Heliport;Italy
TRA;Tarama;Japan
TRB;Turbat Intl;Pakistan
TRC;Torreon Intl;Mexico
TRD;Vaernes;Norway
TRE;Tiree;United Kingdom
TRF;Torp;Norway
TRG;Tauranga;New Zealand
TRI;Tri-Cities Regional Airport;United States
TRK;Juwata;Indonesia
TRN;Torino;Italy
TRR;China Bay;Sri Lanka
TRS;Ronchi Dei Legionari;Italy
TRU;Capitan Carlos Martinez De Pinillos;Peru
TRV;Thiruvananthapuram Intl;India
TRW;Bonriki Intl;Kiribati
TRZ;Tiruchirappalli;India
TSA;Sungshan;Taiwan
TSE;Astana Intl;Kazakhstan
TSF;Treviso;Italy
TSH;Tshikapa Airport;Congo (Kinshasa)
TSJ;Tsushima;Japan
TSL;Tamuin;Mexico
TSN;Binhai;China
TSR;Traian Vuia;Romania
TSS;East 34th Street Heliport;United States
TST;Trang;Thailand
TSV;Townsville;Australia
TTA;Plage Blanche;Morocco
TTB;Tortoli;Italy
TTE;Sultan Babullah;Indonesia
TTG;General Enrique Mosconi Airport;Argentina
TTH;Thumrait;Oman
TTJ;Tottori;Japan
TTN;Trenton Mercer;United States
TTQ;Aerotortuguero Airport;Costa Rica
TTS;Tsaratanana Airport;Madagascar
TTT;Fengnin;Taiwan
TTU;Saniat Rmel;Morocco
TUA;Teniente Coronel Luis A Mantilla;Ecuador
TUB;Tubuai;French Polynesia
TUC;Teniente Benjamin Matienzo;Argentina
TUD;Tambacounda;Senegal
TUF;Val De Loire;France
TUG;Tuguegarao Airport;Philippines
TUI;Turaif;Saudi Arabia
TUK;Turbat International Airport;Pakistan
TUL;Tulsa Intl;United States
TUN;Carthage;Tunisia
TUO;Taupo;New Zealand
TUP;Tupelo Regional Airport;United States
TUR;Tucurui;Brazil
TUS;Tucson Intl;United States
TUU;Tabuk;Saudi Arabia
TUV;Tucupita;Venezuela
TVA;Morafenobe Airport;Madagascar
TVC;Cherry Capital Airport;United States
TVL;Lake Tahoe Airport;United States
TVU;Matei Airport;Fiji
TVY;Dawei Airport;Burma
TWF;Magic Valley Regional Airport;United States
TWU;Tawau;Malaysia
TXA;Tlaxcala;Mexico
TXK;Texarkana Rgnl Webb Fld;United States
TXL;Tegel;Germany
TXN;Tunxi International Airport;China
TYF;Torsby Airport;Sweden
TYL;Capitan Montes;Peru
TYN;Wusu;China
TYR;Tyler Pounds Rgnl;United States
TYS;Mc Ghee Tyson;United States
TZX;Trabzon;Turkey
UAH;Ua Huka Airport;French Polynesia
UAK;Narsarsuaq;Greenland
UAM;Andersen Afb;Guam
UAP;Ua Pou Airport;French Polynesia
UAQ;San Juan;Argentina
UBA;Uberaba;Brazil
UBB;Mabuiag Island Airport;Australia
UBJ;Yamaguchi Ube;Japan
UBP;Ubon Ratchathani;Thailand
UCT;Ukhta;Russia
UDI;Ten Cel Av Cesar Bombonato;Brazil
UDJ;Uzhhorod International Airport;Ukraine
UDR;Udaipur;India
UEL;Quelimane;Mozambique
UEO;Kumejima;Japan
UET;Quetta;Pakistan
UFA;Ufa;Russia
UGC;Urgench Airport;Uzbekistan
UGN;Waukegan Rgnl;United States
UGO;Uige;Angola
UIB;El Carano;Colombia
UIH;Phu Cat Airport;Vietnam
UII;Utila Airport;Honduras
UIK;Ust-Ilimsk;Russia
UIN;Quincy Regional Baldwin Field;United States
UIO;Mariscal Sucre Intl;Ecuador
UIP;Pluguffan;France
UIT;Jaluit Airport;Marshall Islands
UJE;Ujae Atoll Airport;Marshall Islands
UKB;Kobe;Japan
UKK;Ust Kamenogorsk Airport;Kazakhstan
UKU;Nuku Airport;Papua New Guinea
ULA;San Julian;Argentina
ULD;Prince Mangosuthu Buthelezi;South Africa
ULN;Chinggis Khaan Intl;Mongolia
ULP;Quilpie Airport;Australia
ULQ;Farfan;Colombia
ULU;Gulu Airport;Uganda
ULY;Ulyanovsk East Airport;Russia
UME;Umea;Sweden
UMR;Woomera;Australia
UND;Konduz;Afghanistan
UNG;Kiunga Airport;Papua New Guinea
UNI;Union Island International Airport;Saint Vincent and the Grenadines
UNN;Ranong;Thailand
UPG;Hasanuddin;Indonesia
UPN;Licenciado Y Gen Ignacio Lopez Rayon;Mexico
UPP;Upolu;United States
URA;Uralsk;Kazakhstan
URC;Diwopu;China
URE;Kuressaare;Estonia
URG;Rubem Berta;Brazil
URJ;Uraj;Russia
URO;Vallee De Seine;France
URS;Kursk East Airport;Russia
URT;Surat Thani;Thailand
URY;Guriat;Saudi Arabia
USH;Ushuaia Malvinas Argentinas;Argentina
USK;Usinsk;Russia
USM;Samui;Thailand
USN;Ulsan;South Korea
USQ;Usak Airport;Turkey
USU;Busuanga;Philippines
UTC;Soesterberg;Netherlands
UTH;Udon Thani;Thailand
UTK;Utirik Airport;Marshall Islands
UTN;Upington;South Africa
UTO;Indian Mountain Lrrs;United States
UTP;U Taphao Intl;Thailand
UTT;Mthatha;South Africa
UTW;Queenstown;South Africa
UUA;Bugulma Airport;Russia
UUD;Mukhino;Russia
UUS;Khomutovo;Russia
UUU;Newport State;United States
UVE;Ouvea;New Caledonia
UVF;Hewanorra Intl;Saint Lucia
UYL;Nyala Airport;Sudan
UYN;Yulin Airport;China
VAA;Vaasa;Finland
VAD;Moody Afb;United States
VAF;Chabeuil;France
VAG;Major Brigadeiro Trompowsky;Brazil
VAI;Vanimo Airport;Papua New Guinea
VAK;Chevak Airport;United States
VAN;Van;Turkey
VAO;Suavanao Airport;Solomon Islands
VAR;Varna;Bulgaria
VAS;Sivas;Turkey
VAV;Vavau Intl;Tonga
VAW;Svartnes Airport;Norway
VBG;Vandenberg Afb;United States
VBS;Montichiari;Italy
VBV;Vanua Balavu Airport;Fiji
VBY;Visby;Sweden
VCD;Victoria River Downs Airport;Australia
VCE;Venezia Tessera;Italy
VCL;Chu Lai;Vietnam
VCP;Viracopos;Brazil
VCS;Co Ong Airport;Vietnam
VCT;Victoria Regional Airport;United States
VCV;Southern California Logistics;United States
VDA;Ovda;Israel
VDB;Leirin;Norway
VDE;Hierro;Spain
VDH;Dong Hoi;Vietnam
VDM;Gobernador Castello;Argentina
VDP;Valle De La Pascua;Venezuela
VDR;Villa Dolores;Argentina
VDS;Airport;Norway
VDZ;Valdez Pioneer Fld;United States
VER;General Heriberto Jara Intl;Mexico
VEY;Vestmannaeyjar;Iceland
VFA;Victoria Falls Intl;Zimbabwe
VGA;Vijayawada;India
VGO;Vigo;Spain
VHC;Saurimo;Angola
VHM;Vilhelmina;Sweden
VHY;Charmeil;France
VIC;Vicenza;Italy
VIE;Schwechat;Austria
VII;Vinh Airport;Vietnam
VIJ;Virgin Gorda Airport;British Virgin Islands
VIL;Dakhla Airport;Western Sahara
VIR;Virginia;South Africa
VIT;Vitoria;Spain
VIX;Goiabeiras;Brazil
VIY;Bhisho;South Africa
VKG;Rach Gia;Vietnam
VKO;Vnukovo;Russia
VKT;Vorkuta Airport;Russia
VLC;Valencia;Spain
VLD;Valdosta Regional Airport;United States
VLG;Villa Gesell;Argentina
VLI;Port Vila Bauerfield;Vanuatu
VLL;Valladolid;Spain
VLN;Arturo Michelena Intl;Venezuela
VLS;Valesdir Airport;Vanuatu
VLV;Dr Antonio Nicolas Briceno;Venezuela
VMU;Baimuru Airport;Papua New Guinea
VNE;Meucon;France
VNO;Vilnius Intl;Lithuania
VNS;Varanasi;India
VNT;Ventspils Intl;Latvia
VNX;Vilankulo;Mozambique
VNY;Van Nuys;United States
VOG;Gumrak;Russia
VOH;Vohimarina;Madagascar
VOL;Nea Anchialos;Greece
VOZ;Chertovitskoye;Russia
VPE;Ondjiva Pereira Airport;Angola
VPS;Eglin Afb;United States
VPY;Chimoio Airport;Mozambique
VRA;Juan Gualberto Gomez Intl;Cuba
VRB;Vero Beach Muni;United States
VRC;Virac Airport;Philippines
VRK;Varkaus;Finland
VRL;Vila Real;Portugal
VRN;Villafranca;Italy
VRU;Vryburg;South Africa
VSA;C P A Carlos Rovirosa Intl;Mexico
VSF;Hartness State;United States
VSG;Luhansk International Airport;Ukraine
VST;Vasteras;Sweden
VTB;Vitebsk;Belarus
VTE;Wattay Intl;Laos
VTS;Ventspils International Airport;Latvia
VTU;Hermanos Ameijeiras;Cuba
VTZ;Vishakhapatnam;India
VUP;Alfonso Lopez Pumarejo;Colombia
VVC;Vanguardia;Colombia
VVI;Viru Viru Intl;Bolivia
VVO;Knevichi;Russia
VVZ;Illizi Takhamalt;Algeria
VXC;Lichinga;Mozambique
VXE;Sao Pedro;Cape Verde
VXO;Kronoberg;Sweden
WAG;Wanganui;New Zealand
WAI;Ambalabe;Madagascar
WAL;Wallops Flight Facility;United States
WAM;Ambatondrazaka Airport;Madagascar
WAQ;Antsalova Airport;Madagascar
WAT;Waterford;Ireland
WAW;Okecie;Poland
WBM;Wapenamanda Airport;Papua New Guinea
WCH;Chaiten;Chile
WDH;Windhoek Hosea Kutako International Airport ;Namibia
WEF;Weifang Airport;China
WEH;Weihai Airport;China
WEI;Weipa;Australia
WEL;Welkom;South Africa
WFI;Fianarantsoa;Madagascar
WGA;Wagga Wagga;Australia
WGP;Mau Hau;Indonesia
WHK;Whakatane;New Zealand
WIC;Wick;United Kingdom
WIL;Nairobi Wilson;Kenya
WIN;Winton Airport;Australia
WJA;Woja Airport;Marshall Islands
WJU;Wonju Airport;South Korea
WKA;Wanaka;New Zealand
WKJ;Wakkanai;Japan
WKK;Aleknagik Airport;United States
WKM;Hwange National Park;Zimbabwe
WLG;Wellington Intl;New Zealand
WLS;Wallis;Wallis and Futuna
WMA;Mandritsara Airport;Madagascar
WMN;Maroantsetra;Madagascar
WMP;Mampikony Airport;Madagascar
WMR;Avaratra;Madagascar
WMX;Wamena;Indonesia
WNN;Wunnumin Lake Airport;Canada
WNP;Naga Airport;Philippines
WNR;Windorah Airport;Australia
WNS;Nawabshah;Pakistan
WNZ;Wenzhou Yongqiang Airport;China
WOE;Woensdrecht;Netherlands
WOL;Wollongong Airport;Australia
WOT;Wang An;Taiwan
WPB;Port Bergé Airport;Madagascar
WPM;Wipim Airport;Papua New Guinea
WRB;Robins Afb;United States
WRE;Whangarei;New Zealand
WRG;Wrangell Airport;United States
WRI;Mc Guire Afb;United States
WRL;Worland Municipal Airport;United States
WRO;Strachowice;Poland
WRY;Westray Airport;United Kingdom
WRZ;Wirawila Airport;Sri Lanka
WSD;Condron Aaf;United States
WST;Weston Airport;Ireland
WSZ;Westport;New Zealand
WTA;Tambohorano Airport;Madagascar
WTE;Wotje Atoll Airport;Marshall Islands
WTN;Waddington;United Kingdom
WTO;Wotho Island Airport;Marshall Islands
WTS;Tsiroanomandidy Airport;Madagascar
WUH;Tianhe;China
WUN;Wiluna Airport;Australia
WUS;Nanping Wuyishan Airport Airport;China
WUX;Wuxi Airport;China
WVK;Manakara;Madagascar
WVN;Wilhelmshaven Mariensiel;Germany
WWD;Cape May Co;United States
WWK;Wewak Intl;Papua New Guinea
WXN;Wanxian Airport;China
WYA;Whyalla Airport;Australia
XAC;La Teste De Buch;France
XAP;Chapeco;Brazil
XBE;Bearskin Lake Airport;Canada
XBJ;Birjand;Iran
XBK;Ceyzeriat;France
XCD;Champforgeuil;France
XCH;Christmas Island;Christmas Island
XFN;Xiangfan Airport;China
XFW;Hamburg Finkenwerder;Germany
XGN;Xangongo;Angola
XGR;Kangiqsualujjuaq (Georges River) Airport;Canada
XHE;Toulon Airport;France
XIC;Qingshan;China
XIL;Xilinhot Airport;China
XIY;Xianyang;China
XKH;Xieng Khouang;Laos
XKS;Kasabonika Airport;Canada
XLS;Saint Louis;Senegal
XMH;Manihi;French Polynesia
XMN;Gaoqi;China
XMS;Coronel E Carvajal;Ecuador
XMU;Montbeugny;France
XMY;Yam Island Airport;Australia
XNA;NW Arkansas Regional;United States
XNN;Xining Caojiabu Airport;China
XQP;La Managua;Costa Rica
XRY;Jerez;Spain
XSC;South Caicos;Turks and Caicos Islands
XSP;Seletar;Singapore
XTG;Thargomindah Airport;Australia
XUZ;Xuzhou Guanyin Airport;China
XVF;Tarare;France
YAA;Anahim Lake Airport;Canada
YAC;Cat Lake Airport;Canada
YAG;Fort Frances Municipal Airport;Canada
YAM;Sault Ste Marie;Canada
YAO;Yaounde Ville;Cameroon
YAP;Yap Intl;Micronesia
YAT;Attawapiskat Airport;Canada
YAV;Winnipeg St Andrews;Canada
YAW;Shearwater;Canada
YAX;Lac Du Bonnet Airport;Canada
YAY;St Anthony;Canada
YAZ;Tofino;Canada
YBB;Kugaaruk;Canada
YBC;Baie Comeau;Canada
YBE;Uranium City Airport;Canada
YBG;Bagotville;Canada
YBK;Baker Lake;Canada
YBL;Campbell River;Canada
YBP;Yibin;China
YBR;Brandon Muni;Canada
YBX;Lourdes De Blanc Sablon Airport;Canada
YCB;Cambridge Bay;Canada
YCD;Nanaimo;Canada
YCG;Castlegar;Canada
YCH;Miramichi;Canada
YCK;Colville Lake Airport;Canada
YCL;Charlo;Canada
YCO;Kugluktuk;Canada
YCS;Chesterfield Inlet Airport;Canada
YCT;Coronation;Canada
YCW;Chilliwack;Canada
YCY;Clyde River;Canada
YDA;Dawson City;Canada
YDB;Burwash;Canada
YDC;Princeton;Canada
YDF;Deer Lake;Canada
YDL;Dease Lake;Canada
YDN;Dauphin Barker;Canada
YDP;Nain Airport;Canada
YDQ;Dawson Creek;Canada
YEC;Yecheon;South Korea
YEG;Edmonton Intl;Canada
YEK;Arviat;Canada
YEN;Estevan;Canada
YEO;Yeovilton;United Kingdom
YER;Fort Severn Airport;Canada
YET;Edson;Canada
YEU;Eureka;Canada
YEV;Inuvik Mike Zubko;Canada
YFA;Fort Albany Airport;Canada
YFB;Iqaluit;Canada
YFC;Fredericton;Canada
YFH;Fort Hope Airport;Canada
YFO;Flin Flon;Canada
YFR;Fort Resolution;Canada
YFS;Fort Simpson;Canada
YFX;St. Lewis (Fox Harbour) Airport;Canada
YGB;Texada Gillies Bay Airport;Canada
YGH;Fort Good Hope;Canada
YGJ;Miho;Japan
YGK;Kingston;Canada
YGL;La Grande Riviere;Canada
YGO;Gods Lake Narrows Airport;Canada
YGP;Gaspe;Canada
YGQ;Geraldton Greenstone Regional;Canada
YGR;Iles De La Madeleine;Canada
YGT;Igloolik Airport;Canada
YGW;Kuujjuarapik Airport;Canada
YGX;Gillam Airport;Canada
YGZ;Grise Fiord Airport;Canada
YHA;Port Hope Simpson Airport;Canada
YHB;Hudson Bay;Canada
YHC;Vancouver Harbour Water Airport;Canada
YHD;Dryden Rgnl;Canada
YHI;Ulukhaktok Holman;Canada
YHK;Gjoa Haven;Canada
YHM;Hamilton;Canada
YHO;Hopedale Airport;Canada
YHP;Poplar Hill Airport;Canada
YHR;Chevery Airport;Canada
YHU;St Hubert;Canada
YHY;Hay River;Canada
YHZ;Halifax Intl;Canada
YIB;Atikokan Muni;Canada
YIH;Yichang Airport;China
YIK;Ivujivik Airport;Canada
YIN;Yining Airport;China
YIO;Pond Inlet;Canada
YIP;Willow Run;United States
YIV;Island Lake Airport;Canada
YIW;Yiwu Airport;China
YJN;St Jean;Canada
YJT;Stephenville;Canada
YKA;Kamloops;Canada
YKF;Waterloo;Canada
YKG;Kangirsuk Airport;Canada
YKL;Schefferville;Canada
YKM;Yakima Air Terminal McAllister Field;United States
YKQ;Waskaganish Airport;Canada
YKS;Yakutsk;Russia
YKU;Chisasibi Airport;Canada
YKY;Kindersley;Canada
YKZ;Buttonville Muni;Canada
YLC;Kimmirut Airport;Canada
YLD;Chapleau;Canada
YLH;Lansdowne House Airport;Canada
YLJ;Meadow Lake;Canada
YLL;Lloydminster;Canada
YLT;Alert;Canada
YLW;Kelowna;Canada
YMA;Mayo;Canada
YMH;Mary's Harbour Airport;Canada
YMJ;Moose Jaw Air Vice Marshal C M Mcewen;Canada
YMM;Fort Mcmurray;Canada
YMN;Makkovik Airport;Canada
YMO;Moosonee;Canada
YMS;Moises Benzaquen Rengifo;Peru
YMT;Chapais Airport;Canada
YMW;Maniwaki;Canada
YMX;Montreal Intl Mirabel;Canada
YNA;Natashquan;Canada
YNB;Yenbo;Saudi Arabia
YNC;Wemindji Airport;Canada
YND;Gatineau;Canada
YNE;Norway House Airport;Canada
YNG;Youngstown Warren Rgnl;United States
YNJ;Yanji Airport;China
YNL;Points North Landing Airport;Canada
YNM;Matagami;Canada
YNO;North Spirit Lake Airport;Canada
YNS;Nemiscau Airport;Canada
YNT;Laishan;China
YNY;Yangyang International Airport;South Korea
YNZ;Yancheng Airport;China
YOA;Ekati;Canada
YOC;Old Crow;Canada
YOD;Cold Lake;Canada
YOG;Ogoki Post Airport;Canada
YOH;Oxford House Airport;Canada
YOJ;High Level;Canada
YOL;Yola;Nigeria
YOP;Gorakhpur;India
YOW;Ottawa Macdonald Cartier Intl;Canada
YPA;Prince Albert Glass Field;Canada
YPC;Paulatuk;Canada
YPE;Peace River;Canada
YPG;Southport;Canada
YPH;Inukjuak Airport;Canada
YPJ;Aupaluk Airport;Canada
YPL;Pickle Lake;Canada
YPM;Pikangikum Airport;Canada
YPN;Port Menier;Canada
YPO;Peawanuck Airport;Canada
YPQ;Peterborough;Canada
YPR;Prince Rupert;Canada
YPW;Powell River Airport;Canada
YPY;Fort Chipewyan;Canada
YQA;Muskoka;Canada
YQB;Quebec Jean Lesage Intl;Canada
YQC;Quaqtaq Airport;Canada
YQD;The Pas Airport;Canada
YQF;Red Deer Regional;Canada
YQG;Windsor;Canada
YQH;Watson Lake;Canada
YQK;Kenora;Canada
YQL;Lethbridge;Canada
YQM;Greater Moncton Intl;Canada
YQN;Nakina Airport;Canada
YQQ;Comox;Canada
YQR;Regina Intl;Canada
YQT;Thunder Bay;Canada
YQU;Grande Prairie;Canada
YQV;Yorkton Muni;Canada
YQW;North Battleford;Canada
YQX;Gander Intl;Canada
YQY;Sydney;Canada
YQZ;Quesnel;Canada
YRA;Rae Lakes Airport;Canada
YRB;Resolute Bay;Canada
YRF;Cartwright Airport;Canada
YRG;Rigolet Airport;Canada
YRI;Riviere Du Loup;Canada
YRJ;Roberval;Canada
YRL;Red Lake Airport;Canada
YRM;Rocky Mountain House;Canada
YRT;Rankin Inlet;Canada
